Id,SalePrice
1580,191444.56
1581,149050.0
1582,121193.5
1583,315278.2266666667
1584,238566.24333333335
1585,138085.66666666666
1586,66506.67666666667
1587,121673.79333333333
1588,150266.32666666666
1589,100841.56
1590,138917.70333333334
1591,113165.26
1592,116219.26666666666
1593,114141.18333333333
1594,147771.91666666666
1595,136743.56666666668
1596,224992.92666666667
1597,167103.23666666666
1598,188170.42
1599,192961.65
1600,192873.67333333334
1601,75415.36666666667
1602,104670.22666666667
1603,96920.12666666666
1604,276161.06333333335
1605,245625.06666666668
1606,165902.13666666666
1607,181008.76
1608,207672.54
1609,197273.5
1610,163995.65666666668
1611,152455.6
1612,166528.29666666666
1613,167969.48333333334
1614,117433.71
1615,88602.83333333333
1616,84450.19333333333
1617,87071.0
1618,128578.33333333333
1619,132095.33333333334
1620,166363.02666666667
1621,134280.19
1622,152790.08
1623,254332.18666666668
1624,203598.24
1625,130249.02666666667
1626,165613.08666666667
1627,185037.13333333333
1628,263339.75
1629,175753.27666666667
1630,332616.99333333335
1631,221657.72
1632,261314.83
1633,175056.32
1634,182512.9
1635,175373.69666666666
1636,164310.39333333334
1637,177689.34
1638,219714.92666666667
1639,188945.8
1640,265050.5966666667
1641,180520.4
1642,227357.7
1643,239744.44333333333
1644,236848.76666666666
1645,176032.32666666666
1646,150394.37333333332
1647,171484.48
1648,139559.15333333332
1649,141877.16666666666
1650,117645.07333333333
1651,125265.60333333333
1652,93278.33333333333
1653,93993.5
1654,151684.61
1655,154839.63666666666
1656,146937.56666666668
1657,152324.30333333334
1658,149776.08333333334
1659,150975.37333333332
1660,149211.41666666666
1661,426983.80666666664
1662,399297.11
1663,372198.77
1664,435087.3
1665,340776.46
1666,279941.35
1667,351217.32
1668,339647.08
1669,290064.80666666664
1670,357585.13666666666
1671,259020.85
1672,433484.13333333336
1673,310012.38666666666
1674,261590.94
1675,171300.24333333335
1676,173416.12333333332
1677,213654.3
1678,448863.68333333335
1679,345038.4666666667
1680,357126.2966666667
1681,284536.57
1682,278672.95666666667
1683,188661.7
1684,179006.74666666667
1685,175135.9
1686,167636.37
1687,172954.16333333333
1688,190277.60333333333
1689,188667.26333333334
1690,185059.29
1691,179467.61666666667
1692,254619.13333333333
1693,170583.62666666668
1694,182070.48666666666
1695,174271.03666666665
1696,263897.5
1697,174525.53333333333
1698,334973.5933333333
1699,324354.12
1700,246890.98
1701,278184.6533333333
1702,277030.21
1703,282797.5233333333
1704,272141.62
1705,231828.13
1706,380353.6533333333
1707,223993.70333333334
1708,220858.22666666665
1709,290411.68
1710,219806.37666666668
1711,237295.77333333335
1712,281439.87666666665
1713,240618.16666666666
1714,214233.54666666666
1715,198886.28333333333
1716,196339.26
1717,177344.21666666667
1718,158790.89666666667
1719,211800.50666666665
1720,242918.12333333332
1721,183057.65
1722,151879.61666666667
1723,153531.88666666666
1724,218336.30333333334
1725,234846.31
1726,187796.25666666665
1727,169746.51
1728,189066.11666666667
1729,167558.45333333334
1730,161724.59333333332
1731,126942.99666666667
1732,125357.63333333333
1733,125060.18666666666
1734,130871.12
1735,130525.83333333333
1736,120808.96666666666
1737,334776.18
1738,216754.78333333333
1739,300140.20666666667
1740,188189.6
1741,175889.43333333332
1742,171098.21333333335
1743,166892.82333333333
1744,312390.42
1745,245819.27666666667
1746,300634.7266666667
1747,223621.52333333335
1748,204140.56333333332
1749,155095.56333333332
1750,141517.20333333334
1751,248737.89
1752,114919.83333333333
1753,152724.71666666667
1754,219753.09333333332
1755,164534.95333333334
1756,116773.62333333334
1757,121284.37
1758,143248.02333333335
1759,165034.94
1760,152739.68
1761,149975.58
1762,175641.87333333332
1763,157359.88
1764,121795.35666666667
1765,160522.27333333335
1766,164786.91333333333
1767,200758.43
1768,136602.58333333334
1769,183605.74333333335
1770,142382.49333333335
1771,127257.66666666667
1772,144118.38333333333
1773,139484.91
1774,131545.01333333334
1775,138557.22
1776,135531.0
1777,110957.63333333333
1778,130726.72666666667
1779,118739.86
1780,178848.63333333333
1781,129241.75
1782,108319.99666666667
1783,128706.33666666667
1784,95555.36
1785,110817.95666666667
1786,136098.08333333334
1787,164259.55
1788,58072.293333333335
1789,93257.29333333333
1790,83635.45
1791,168281.45666666667
1792,159460.88333333333
1793,128529.78666666667
1794,134667.36
1795,144288.91666666666
1796,163843.33333333334
1797,105988.26333333334
1798,128631.85333333333
1799,118536.24666666667
1800,139609.83
1801,137132.25333333333
1802,146591.23333333334
1803,150602.86
1804,131382.41333333333
1805,137953.78
1806,123234.13333333333
1807,136440.03
1808,120699.78666666667
1809,138122.23
1810,143445.58666666667
1811,120820.48333333334
1812,109982.29
1813,123739.11
1814,94935.43666666666
1815,55442.11666666667
1816,103763.45333333334
1817,116420.62333333334
1818,141233.70666666667
1819,118376.29333333333
1820,81231.48333333334
1821,128350.03
1822,148375.99
1823,60868.9
1824,134871.96666666667
1825,148395.01333333334
1826,105642.52666666667
1827,111141.56
1828,139635.43
1829,106265.08666666667
1830,138880.38333333333
1831,197495.09
1832,115320.84333333334
1833,138721.23
1834,141434.00666666665
1835,169254.96333333335
1836,139617.07
1837,94951.25333333333
1838,136757.69
1839,92059.36
1840,170099.79666666666
1841,148166.97
1842,87521.62
1843,137019.19
1844,144333.29
1845,153945.67333333334
1846,148763.20666666667
1847,162387.01666666666
1848,60751.96666666667
1849,137609.14
1850,130484.5
1851,149220.19
1852,127989.57
1853,134916.8
1854,171154.51666666666
1855,165671.71666666667
1856,218918.09666666668
1857,167431.12
1858,140804.02333333335
1859,122035.14666666667
1860,152985.6
1861,122294.3
1862,283906.45666666667
1863,278519.62
1864,278519.62
1865,331796.9266666667
1866,329602.2766666667
1867,239556.02333333335
1868,288420.49333333335
1869,193140.03
1870,211617.20333333334
1871,241287.06
1872,172125.05666666667
1873,221239.17
1874,138515.83333333334
1875,210856.09666666668
1876,191305.24
1877,199474.38
1878,215434.79333333333
1879,131848.5
1880,124952.0
1881,224218.36
1882,268082.8466666667
1883,200619.64333333334
1884,224753.61333333334
1885,249290.75666666665
1886,284779.72
1887,186213.64333333334
1888,263027.82666666666
1889,168235.71333333335
1890,138295.33333333334
1891,144788.34
1892,109147.26333333334
1893,131929.58666666667
1894,124967.19333333333
1895,144784.18333333332
1896,121791.44666666667
1897,106232.54666666666
1898,112352.16666666667
1899,130679.62333333334
1900,154265.51
1901,158884.73
1902,133093.31333333332
1903,234368.6
1904,130162.07666666666
1905,182047.53333333333
1906,159463.94666666666
1907,196896.61333333334
1908,107322.84
1909,122644.77333333333
1910,120562.0
1911,210000.73333333334
1912,291476.63666666666
1913,155312.88333333333
1914,68465.33
1915,337158.8233333333
1916,68388.98333333334
1917,264996.86333333334
1918,132790.83333333334
1919,164426.04
1920,166603.89333333334
1921,375736.67
1922,328780.81333333335
1923,213610.34
1924,221644.49333333335
1925,234140.29333333333
1926,372482.35333333333
1927,141590.41666666666
1928,160518.09666666668
1929,128925.27666666667
1930,151944.62333333332
1931,130391.33333333333
1932,138440.14666666667
1933,169661.59666666668
1934,177739.47333333333
1935,176645.28333333333
1936,186388.83333333334
1937,197592.65
1938,166248.30333333334
1939,266011.9633333333
1940,199863.32333333333
1941,178706.21
1942,185322.57333333333
1943,201708.67666666667
1944,315976.28
1945,355544.74666666664
1946,161425.27
1947,319546.13
1948,171584.44333333333
1949,224605.20333333334
1950,179629.51333333334
1951,259510.35666666666
1952,243650.81
1953,161132.66333333333
1954,222933.66
1955,133389.72
1956,283025.5933333333
1957,170478.89333333334
1958,288150.6766666667
1959,144628.34666666668
1960,121629.79333333333
1961,116491.16333333333
1962,92172.16666666667
1963,98165.0
1964,110092.85
1965,148264.89666666667
1966,152410.4
1967,264911.18
1968,354089.80666666664
1969,366627.9733333333
1970,415402.38333333336
1971,421599.3233333333
1972,354712.49333333335
1973,278405.99333333335
1974,302050.25666666665
1975,446959.5733333333
1976,264787.36333333334
1977,326292.70666666667
1978,358217.9
1979,341506.4666666667
1980,197832.93333333332
1981,328575.05333333334
1982,220503.18333333332
1983,220404.92
1984,162168.13333333333
1985,189384.29333333333
1986,206704.48666666666
1987,177773.73
1988,183019.22666666665
1989,192436.66666666666
1990,227983.66
1991,217843.53
1992,216942.25333333333
1993,179506.74333333335
1994,247005.44333333333
1995,188808.15
1996,271922.42
1997,335570.78
1998,321850.76666666666
1999,251111.42666666667
2000,319677.2833333333
2001,265101.8333333333
2002,218092.37333333332
2003,259805.49666666667
2004,255140.93333333332
2005,226790.69666666666
2006,226246.97333333333
2007,276027.38
2008,212489.6
2009,188562.42333333334
2010,194413.6
2011,163607.14666666667
2012,180078.21
2013,185200.48666666666
2014,190494.5
2015,197784.33333333334
2016,182836.22333333333
2017,200744.54333333333
2018,129148.13666666667
2019,132985.5
2020,110305.74333333333
2021,116924.13666666667
2022,185667.28
2023,151015.97333333333
2024,225091.83
2025,429955.72
2026,167777.53666666665
2027,144400.97666666665
2028,164715.69333333333
2029,165332.40666666668
2030,287175.43333333335
2031,257834.08666666667
2032,258920.75
2033,269213.36666666664
2034,167521.63333333333
2035,204840.96
2036,204990.37333333332
2037,208921.39666666667
2038,379975.57666666666
2039,219861.10666666666
2040,428736.25
2041,293491.2866666667
2042,219900.24333333335
2043,163550.67333333334
2044,171243.42666666667
2045,222932.09
2046,136308.25333333333
2047,146944.89666666667
2048,129513.38666666667
2049,140972.55333333334
2050,175879.08333333334
2051,119695.5
2052,131316.93333333332
2053,145866.46666666667
2054,86651.20666666667
2055,149105.91333333333
2056,148816.77333333335
2057,124430.46666666666
2058,219475.11333333334
2059,127185.45666666667
2060,160527.26
2061,174346.13666666666
2062,136257.0
2063,123405.02333333333
2064,132737.08333333334
2065,111195.94
2066,183898.55333333334
2067,149318.21666666667
2068,142403.78
2069,90288.41666666667
2070,109630.47333333333
2071,86926.70333333334
2072,128052.47
2073,140813.41666666666
2074,191178.00666666665
2075,149007.08333333334
2076,119029.77666666667
2077,146348.08333333334
2078,129736.86
2079,122833.02666666667
2080,130017.36
2081,123189.63333333333
2082,131791.75666666665
2083,141852.80666666667
2084,120596.16
2085,135460.16333333333
2086,138009.55
2087,123653.30666666667
2088,107706.98666666666
2089,87049.88333333333
2090,140268.33333333334
2091,133987.06333333332
2092,142439.37666666668
2093,128579.72666666667
2094,149664.38
2095,136073.33333333334
2096,96532.44666666667
2097,103261.86666666667
2098,139292.4
2099,55990.64666666667
2100,141271.65333333332
2101,131563.76333333334
2102,152562.25333333333
2103,104810.64666666667
2104,123765.75666666667
2105,144770.2
2106,72594.13333333333
2107,245172.7
2108,120018.01666666666
2109,136823.51
2110,120012.16
2111,171563.89666666667
2112,135304.98333333334
2113,117643.38
2114,123074.68
2115,148528.62
2116,114422.85
2117,148492.04333333333
2118,117033.25
2119,110299.68
2120,110337.09
2121,102281.41666666667
2122,97213.77333333333
2123,102693.26333333334
2124,209678.58333333334
2125,124607.36
2126,143661.75333333333
2127,152793.29
2128,139182.85
2129,98966.83333333333
2130,147710.88
2131,152065.68
2132,114157.42666666667
2133,115035.78666666667
2134,115816.32
2135,104056.19666666667
2136,82636.57333333333
2137,108132.80333333333
2138,136081.18333333332
2139,155252.39
2140,139287.08333333334
2141,144720.5
2142,139538.25
2143,153741.78666666665
2144,107136.50333333333
2145,137267.83333333334
2146,159073.33333333334
2147,146842.88666666666
2148,119708.41333333333
2149,133327.69333333333
2150,225386.75333333333
2151,136730.67333333334
2152,162766.61
2153,154008.16666666666
2154,111558.48333333334
2155,142048.84666666668
2156,219339.76333333334
2157,219187.89333333334
2158,246397.17
2159,226979.09666666668
2160,180654.26333333334
2161,272209.88666666666
2162,407691.64666666667
2163,340384.81333333335
2164,248071.47333333333
2165,178647.64
2166,140445.75
2167,192801.98666666666
2168,211995.85
2169,192347.61666666667
2170,219891.44333333333
2171,158371.39666666667
2172,140282.37333333332
2173,183071.00333333333
2174,244481.84333333332
2175,310535.3933333333
2176,279694.24
2177,255561.49
2178,229634.18333333332
2179,140709.66666666666
2180,185085.71333333335
2181,196147.15666666668
2182,219248.39
2183,203717.55333333334
2184,137113.70666666667
2185,142674.74666666667
2186,141535.96333333335
2187,154097.3
2188,154159.65
2189,202874.76666666666
2190,114320.26333333334
2191,105034.88
2192,101495.47333333333
2193,100663.18
2194,118234.83333333333
2195,113870.76666666666
2196,127233.99
2197,108501.90666666666
2198,168848.35
2199,157937.56666666668
2200,125808.58
2201,127144.89333333333
2202,205525.17333333334
2203,155352.51333333334
2204,174945.07333333333
2205,110774.49
2206,127622.69333333333
2207,228769.16666666666
2208,243167.61666666667
2209,185985.45333333334
2210,105684.60666666667
2211,117545.34
2212,116202.26333333334
2213,112308.21333333333
2214,153084.51666666666
2215,113639.33666666667
2216,139452.28
2217,83362.14333333333
2218,98065.81
2219,79065.0
2220,86888.62333333334
2221,340325.5833333333
2222,222414.71333333335
2223,270366.98333333334
2224,205881.96666666667
2225,146963.64333333334
2226,183800.65333333332
2227,194856.94333333333
2228,247168.26666666666
2229,249017.47
2230,164111.10333333333
2231,199506.41666666666
2232,190300.96666666667
2233,167943.75666666665
2234,234706.2
2235,196747.04333333333
2236,282294.05
2237,317055.5466666667
2238,185878.0
2239,125157.37333333334
2240,167033.53333333333
2241,141242.36
2242,131598.04666666666
2243,138108.44
2244,94723.87333333334
2245,92141.5
2246,146125.81
2247,105444.17333333334
2248,126436.0
2249,128668.44333333333
2250,126332.33333333333
2251,149343.66666666666
2252,171143.46666666667
2253,161953.77666666667
2254,188670.5
2255,185525.37333333332
2256,184681.63666666666
2257,199365.66333333333
2258,175050.09
2259,189115.13333333333
2260,146719.45333333334
2261,191579.72333333333
2262,200885.6
2263,316567.55
2264,434730.4033333333
2265,159828.46
2266,285103.7233333333
2267,376596.50666666665
2268,375270.5966666667
2269,162350.44
2270,186851.93333333332
2271,204056.28333333333
2272,216989.93333333332
2273,164837.07333333333
2274,171987.81
2275,158307.05
2276,180621.11333333334
2277,169764.63333333333
2278,157709.65
2279,126255.02333333333
2280,128574.32666666666
2281,169193.35333333333
2282,168399.08
2283,101725.66666666667
2284,107027.37666666666
2285,153255.65666666668
2286,130449.41666666667
2287,346215.98
2288,279698.5
2289,344232.15
2290,405955.32
2291,315658.89
2292,382654.0733333333
2293,417760.9866666667
2294,418809.73
2295,427570.2033333333
2296,312905.59
2297,287350.0733333333
2298,344950.06333333335
2299,356519.93666666665
2300,316423.05
2301,262933.09
2302,220466.25666666665
2303,263127.17333333334
2304,248339.08666666667
2305,169042.46666666667
2306,169851.13666666666
2307,171602.75
2308,225050.16
2309,288269.6
2310,221603.67
2311,185151.83
2312,176573.25
2313,173474.15666666668
2314,182299.15333333332
2315,171839.52
2316,189077.96333333335
2317,171431.58
2318,171918.62
2319,181335.54333333333
2320,177810.30333333334
2321,253717.33
2322,167296.08
2323,176988.52333333335
2324,167274.84333333332
2325,219509.04
2326,170219.77666666667
2327,224103.04666666666
2328,229548.67666666667
2329,179181.85
2330,184489.33333333334
2331,335720.2233333333
2332,421185.11
2333,319652.0333333333
2334,271799.80666666664
2335,271836.31666666665
2336,308564.05666666664
2337,213068.3
2338,251232.03333333333
2339,241973.46666666667
2340,369738.51666666666
2341,232647.46333333335
2342,238001.41
2343,214373.16666666666
2344,247647.05
2345,238057.87666666668
2346,219152.49333333335
2347,206573.31666666668
2348,236847.47666666665
2349,168182.72333333333
2350,261579.97
2351,273688.14
2352,260425.93333333332
2353,209188.59666666668
2354,144886.5
2355,174750.41666666666
2356,151845.39
2357,210341.57666666666
2358,203328.75666666665
2359,138738.77333333335
2360,126589.33333333333
2361,137676.58333333334
2362,274480.7266666667
2363,140973.16666666666
2364,148459.5
2365,207788.01333333334
2366,191577.58
2367,239175.44666666666
2368,196369.87666666668
2369,229752.38333333333
2370,169242.8
2371,165549.01333333334
2372,197910.56333333332
2373,261911.4
2374,287472.87666666665
2375,247906.13333333333
2376,264925.43333333335
2377,342216.16
2378,154443.58333333334
2379,187854.25333333333
2380,149424.44666666666
2381,158996.79666666666
2382,205039.39666666667
2383,214431.22666666665
2384,235900.81
2385,150552.91666666666
2386,143703.77333333335
2387,144254.58
2388,111835.14666666667
2389,133120.91666666666
2390,147954.79
2391,128629.60666666667
2392,120030.22666666667
2393,160921.51666666666
2394,143459.91666666666
2395,194505.9
2396,157294.8
2397,193215.36666666667
2398,119242.60333333333
2399,57727.16
2400,58192.02
2401,123275.11
2402,136787.25
2403,137217.50666666665
2404,157749.93
2405,155819.89666666667
2406,131786.66666666666
2407,124663.69666666667
2408,139986.29
2409,137730.45666666667
2410,157382.83333333334
2411,118541.96666666666
2412,158151.78
2413,133437.54
2414,142157.08333333334
2415,132040.06666666668
2416,121495.85333333333
2417,134275.94333333333
2418,132066.72
2419,132176.05666666667
2420,120543.13
2421,157618.63666666666
2422,127157.16666666667
2423,147009.17333333334
2424,163281.96333333335
2425,173839.97
2426,112352.19333333333
2427,141097.32333333333
2428,184391.52
2429,117359.07333333333
2430,129401.86
2431,105284.32666666666
2432,135080.79
2433,142657.58333333334
2434,141687.45333333334
2435,149476.73
2436,115722.74666666667
2437,108511.93
2438,120533.15
2439,109312.49
2440,115766.03333333334
2441,91230.53
2442,102694.44
2443,117441.21666666666
2444,111907.46
2445,95010.90666666666
2446,125921.96666666666
2447,209359.56
2448,150054.60333333333
2449,107474.93
2450,145344.22
2451,124479.78
2452,251519.84333333332
2453,121061.23333333334
2454,136301.24
2455,104461.58666666667
2456,131398.98
2457,120285.54333333333
2458,110403.18333333333
2459,108639.53333333334
2460,129280.0
2461,121065.70333333334
2462,141400.29666666666
2463,113813.08
2464,179145.79666666666
2465,119462.99
2466,110374.29333333333
2467,149192.81
2468,97933.73333333334
2469,90359.43333333333
2470,193734.96666666667
2471,232811.82333333333
2472,167563.37
2473,114304.44666666667
2474,108514.03
2475,230673.25666666665
2476,110935.93333333333
2477,131723.17333333334
2478,154179.63333333333
2479,98330.37666666666
2480,149160.75
2481,121121.16666666667
2482,129557.33333333333
2483,123776.02666666667
2484,126040.33333333333
2485,126913.86
2486,151585.44
2487,182332.03666666665
2488,157734.58333333334
2489,151590.75666666665
2490,150087.12666666668
2491,94739.77333333333
2492,185966.88333333333
2493,140879.21666666667
2494,164179.61666666667
2495,113618.58
2496,228181.36666666667
2497,144315.64666666667
2498,113164.02333333333
2499,104564.24666666667
2500,136658.5
2501,134511.68333333332
2502,140753.16
2503,95750.66666666667
2504,198785.59666666668
2505,228234.65333333332
2506,283198.51666666666
2507,324828.24
2508,286942.2166666667
2509,219898.50666666665
2510,238229.83333333334
2511,187605.24666666667
2512,217220.43
2513,220782.59
2514,290639.3466666667
2515,146806.0
2516,155494.04666666666
2517,140913.83333333334
2518,150516.54
2519,229962.06
2520,205351.16666666666
2521,194815.41333333333
2522,226313.84666666668
2523,123032.97666666667
2524,143838.33333333334
2525,143315.45666666667
2526,138154.23
2527,112590.33333333333
2528,125541.5
2529,127026.88666666667
2530,127740.44
2531,233708.15333333332
2532,229644.55333333334
2533,200409.75
2534,255985.43
2535,319165.14
2536,254219.18
2537,239778.53666666665
2538,185386.18
2539,184490.91666666666
2540,171391.15333333332
2541,185855.60666666666
2542,166981.62333333332
2543,126537.61
2544,136437.06
2545,121094.92333333334
2546,143956.90666666668
2547,141440.25666666665
2548,164779.89333333334
2549,157204.47
2550,444011.6533333333
2551,144687.41666666666
2552,128015.79333333333
2553,97386.11
2554,111400.64
2555,111667.13333333333
2556,107605.54666666666
2557,108512.25666666667
2558,147168.08
2559,124417.45
2560,128571.87333333334
2561,139602.47
2562,137229.79
2563,148471.40333333332
2564,174706.92666666667
2565,143036.14
2566,159869.84666666668
2567,121914.54
2568,190156.39666666667
2569,190365.81666666668
2570,106357.05
2571,185431.16333333333
2572,186041.11666666667
2573,244431.55
2574,337093.39
2575,115915.69333333333
2576,140277.22
2577,160665.04
2578,95867.83333333333
2579,79604.77666666667
2580,137293.95
2581,130959.95
2582,109578.16666666667
2583,280759.13333333336
2584,165410.51333333334
2585,172168.89
2586,201099.61
2587,193792.07
2588,160043.16666666666
2589,146184.42333333334
2590,204426.85
2591,218552.02333333335
2592,236234.01666666666
2593,257304.61
2594,178343.04666666666
2595,212235.10333333333
2596,320983.0833333333
2597,182346.21666666667
2598,279062.01666666666
2599,343960.7833333333
2600,169382.94333333333
2601,134641.33333333334
2602,86353.83333333333
2603,89196.5
2604,86106.5
2605,87674.52666666667
2606,141016.5
2607,170934.58
2608,199665.35666666666
2609,160241.54
2610,127624.66666666667
2611,146376.38333333333
2612,152979.57
2613,129029.5
2614,125700.26
2615,145195.10666666666
2616,140630.08333333334
2617,167093.28666666665
2618,174130.45
2619,233523.86
2620,187250.04666666666
2621,188676.84
2622,199257.74
2623,284728.51666666666
2624,275516.71
2625,333642.9866666667
2626,167642.82666666666
2627,188941.91666666666
2628,435465.65
2629,506828.7133333333
2630,355564.0933333333
2631,473283.4533333333
2632,452798.84
2633,314744.21
2634,380959.8433333333
2635,152377.31333333332
2636,209770.36333333334
2637,167818.52333333335
2638,274418.2033333333
2639,176627.09
2640,152000.58333333334
2641,97419.11
2642,184203.93333333332
2643,108646.87666666666
2644,118237.94333333333
2645,93860.0
2646,91719.0
2647,101463.66666666667
2648,135916.66666666666
2649,151468.61666666667
2650,151804.91666666666
2651,148789.35
2652,420489.5933333333
2653,264835.89
2654,256016.28
2655,353741.32
2656,335407.72
2657,336326.71
2658,305867.69666666666
2659,310823.32
2660,314959.86666666664
2661,341995.17
2662,330976.59
2663,271557.22
2664,291477.6066666667
2665,300441.8
2666,301555.44
2667,168504.62333333332
2668,178447.96666666667
2669,172111.78333333333
2670,298237.82666666666
2671,181166.3
2672,190173.92333333334
2673,198418.80666666667
2674,205957.79
2675,160279.85666666666
2676,183283.43333333332
2677,196318.44666666666
2678,263389.70666666667
2679,261153.53666666665
2680,270000.21
2681,419769.5466666667
2682,320750.61
2683,494744.92333333334
2684,314426.9533333333
2685,336032.27
2686,275463.9766666667
2687,279100.31
2688,237114.14333333334
2689,204970.48666666666
2690,432631.00666666665
2691,184570.42333333334
2692,153306.98666666666
2693,198477.79666666666
2694,153406.76333333334
2695,193124.78666666665
2696,189573.35666666666
2697,202079.37666666668
2698,196453.08333333334
2699,170947.69333333333
2700,166164.58
2701,147080.67666666667
2702,111183.83333333333
2703,140730.38
2704,148085.14666666667
2705,130192.77666666667
2706,127454.72
2707,123891.86
2708,138068.08333333334
2709,110891.77666666667
2710,127017.33333333333
2711,276309.68
2712,332449.25333333336
2713,157077.17333333334
2714,150124.57333333333
2715,171036.1
2716,154702.43333333332
2717,198670.0
2718,245778.07666666666
2719,153804.08333333334
2720,172072.22
2721,137712.33333333334
2722,156317.04333333333
2723,132337.17333333334
2724,127256.77333333333
2725,138068.58333333334
2726,147300.91666666666
2727,170785.64
2728,167243.5
2729,150737.04333333333
2730,145248.25
2731,115226.58333333333
2732,123658.86666666667
2733,154875.16333333333
2734,156144.22666666665
2735,130603.01666666666
2736,156851.91
2737,121613.21333333333
2738,140877.58666666667
2739,154960.24666666667
2740,140137.86
2741,146005.66666666666
2742,151850.33333333334
2743,149890.0
2744,146472.06666666668
2745,135756.51666666666
2746,133877.16666666666
2747,153685.04666666666
2748,134857.58333333334
2749,130574.33
2750,134080.14
2751,132585.27666666667
2752,257609.45
2753,150023.54666666666
2754,178942.57666666666
2755,122679.95666666667
2756,87987.80333333333
2757,66585.72666666667
2758,87644.49333333333
2759,145093.95666666667
2760,137480.44333333333
2761,145904.16666666666
2762,150848.58333333334
2763,179690.34
2764,189634.90333333332
2765,279933.24333333335
2766,142064.46
2767,94282.64333333333
2768,133913.96
2769,124527.83333333333
2770,146854.83333333334
2771,118398.16333333333
2772,129150.2
2773,149233.20333333334
2774,138481.01666666666
2775,132926.51333333334
2776,136261.78333333333
2777,155538.53
2778,137460.99
2779,116537.58
2780,96533.73
2781,100419.73333333334
2782,111470.22666666667
2783,105602.98666666666
2784,121281.55333333333
2785,136385.81333333332
2786,73781.87333333334
2787,118102.76666666666
2788,82294.89666666667
2789,207727.97333333333
2790,99513.10666666667
2791,121686.91333333333
2792,72382.21333333333
2793,186299.74
2794,98659.72
2795,120519.09666666666
2796,103687.91666666667
2797,214891.03
2798,133341.05666666667
2799,121036.56333333334
2800,76718.72333333333
2801,107517.02333333333
2802,136684.78666666665
2803,157318.91333333333
2804,154836.38
2805,101705.19666666667
2806,93286.85333333333
2807,162054.1
2808,146185.25
2809,134974.0
2810,136189.6
2811,158589.18
2812,145064.20666666667
2813,160191.57333333333
2814,143305.54
2815,91685.44333333333
2816,266832.0133333333
2817,144063.77333333335
2818,127299.0
2819,160986.36666666667
2820,140632.75
2821,105466.93333333333
2822,196803.87333333332
2823,227081.71666666667
2824,172259.38
2825,161723.96
2826,138072.87666666668
2827,140313.11
2828,219000.08
2829,172998.86666666667
2830,234293.98333333334
2831,189596.39333333334
2832,207265.07
2833,253905.82
2834,214956.74
2835,220815.72
2836,186014.07333333333
2837,160253.25333333333
2838,152093.09666666668
2839,190121.95666666667
2840,187999.92
2841,198587.68
2842,211227.40666666668
2843,155373.99
2844,163126.83333333334
2845,125155.33333333333
2846,210013.13333333333
2847,202096.35666666666
2848,225558.48333333334
2849,221306.33333333334
2850,262990.9733333333
2851,245868.31
2852,226068.17666666667
2853,237381.03666666665
2854,135782.66666666666
2855,195169.14
2856,206317.50333333333
2857,187755.85666666666
2858,191054.07333333333
