Id,SalePrice
1635,176554.44
1636,157251.5
1637,181600.64
1638,221264.08
1639,185198.95
1640,277240.56
1641,181935.8
1642,207258.86
1643,240823.25
1644,231289.67
1645,176393.97
1646,147148.27
1647,171765.39
1648,129039.24
1649,135758.66
1650,116351.12
1651,130842.17
1652,99808.54
1653,104839.4
1654,146226.34
1655,158707.03
1656,140382.81
1657,146996.42
1658,140710.88
1659,145726.55
1660,149352.17
1661,470188.66
1662,405490.1
1663,373110.16
1664,433845.38
1665,326862.66
1666,288978.1
1667,348630.7
1668,328888.03
1669,282643.25
1670,339395.72
1671,258242.89
1672,451984.5
1673,323178.5
1674,262362.4
1675,175021.05
1676,169817.77
1677,205565.12
1678,436542.53
1679,323829.6
1680,366974.9
1681,291059.22
1682,291098.84
1683,183895.78
1684,176392.39
1685,176554.44
1686,170571.67
1687,178423.75
1688,187687.81
1689,197143.8
1690,191193.69
1691,180546.62
1692,255655.48
1693,176451.98
1694,180136.95
1695,177852.1
1696,263746.25
1697,178120.27
1698,357543.88
1699,329136.22
1700,250203.61
1701,285608.8
1702,289031.22
1703,272548.16
1704,274932.84
1705,228300.08
1706,385207.66
1707,219303.58
1708,214969.55
1709,302437.56
1710,226058.83
1711,228468.83
1712,321126.16
1713,232328.19
1714,215534.8
1715,189128.0
1716,190472.9
1717,188071.98
1718,152576.5
1719,207080.02
1720,245104.14
1721,195982.4
1722,147253.19
1723,151634.14
1724,230323.17
1725,229911.66
1726,186123.69
1727,155748.81
1728,185751.36
1729,157359.14
1730,156279.72
1731,120496.305
1732,130510.78
1733,122895.02
1734,133249.38
1735,127686.6
1736,120471.805
1737,326574.84
1738,223223.69
1739,263049.16
1740,231970.52
1741,180650.75
1742,155539.25
1743,164797.05
1744,298218.4
1745,230438.12
1746,290021.5
1747,232393.0
1748,221729.89
1749,147157.83
1750,122010.695
1751,257287.5
1752,121370.14
1753,150204.64
1754,206194.02
1755,157625.97
1756,123794.4
1757,124806.12
1758,133443.67
1759,173045.08
1760,160985.28
1761,135444.83
1762,162860.14
1763,162423.33
1764,118379.266
1765,154260.3
1766,165388.39
1767,227471.97
1768,139141.25
1769,184962.98
1770,145251.86
1771,118419.77
1772,139985.48
1773,139526.69
1774,135682.45
1775,134303.81
1776,134290.08
1777,103514.625
1778,127866.94
1779,120849.9
1780,173373.11
1781,127648.03
1782,109100.8
1783,132617.86
1784,95840.984
1785,109718.31
1786,148077.42
1787,166139.7
1788,59653.09
1789,92392.73
1790,92383.75
1791,150835.38
1792,156688.1
1793,123749.2
1794,134584.72
1795,134658.7
1796,137970.48
1797,109047.14
1798,121991.945
1799,119104.67
1800,128095.22
1801,132600.3
1802,152592.73
1803,153104.3
1804,124907.88
1805,131344.55
1806,116487.6
1807,122791.16
1808,122098.55
1809,125469.35
1810,138513.52
1811,112364.195
1812,95190.8
1813,123359.35
1814,91932.52
1815,42949.996
1816,103782.72
1817,95161.33
1818,147175.62
1819,123313.64
1820,68772.08
1821,121150.01
1822,143497.86
1823,49618.45
1824,143250.06
1825,138332.98
1826,97246.56
1827,100969.8
1828,143090.25
1829,103223.49
1830,145078.45
1831,202577.08
1832,106957.805
1833,153600.27
1834,127358.836
1835,163766.78
1836,136193.53
1837,92162.03
1838,129254.695
1839,93342.414
1840,153234.31
1841,121793.06
1842,80879.25
1843,134614.61
1844,131295.64
1845,169993.1
1846,152541.17
1847,173408.9
1848,52567.477
1849,139761.9
1850,125392.33
1851,154893.33
1852,130240.04
1853,133374.69
1854,178243.23
1855,163162.61
1856,225669.0
1857,173919.5
1858,126036.86
1859,129542.95
1860,136121.42
1861,129542.95
1862,283332.47
1863,278078.72
1864,278078.72
1865,324097.6
1866,325443.44
1867,253651.03
1868,301405.94
1869,192986.78
1870,231773.17
1871,242238.9
1872,168201.6
1873,212000.14
1874,141674.45
1875,198281.77
1876,187356.2
1877,195036.19
1878,218073.31
1879,132215.39
1880,127860.89
1881,224410.42
1882,284954.8
1883,192677.2
1884,218342.6
1885,243072.5
1886,298106.5
1887,192443.77
1888,262868.56
1889,166554.55
1890,133785.14
1891,139250.12
1892,114377.91
1893,126356.055
1894,135570.77
1895,148434.86
1896,117737.57
1897,102360.27
1898,123425.06
1899,152229.73
1900,165741.02
1901,162551.97
1902,145589.92
1903,239907.6
1904,141829.52
1905,203411.08
1906,181605.39
1907,222778.16
1908,123743.72
1909,128942.04
1910,122192.63
1911,224706.1
1912,362315.2
1913,152311.61
1914,71180.586
1915,319980.56
1916,74741.48
1917,270064.53
1918,143092.8
1919,161100.47
1920,159935.33
1921,373910.9
1922,328945.47
1923,206922.64
1924,204121.94
1925,228281.11
1926,369933.03
1927,136339.72
1928,173271.73
1929,124577.91
1930,157412.27
1931,136032.92
1932,137810.83
1933,154423.97
1934,176554.44
1935,174892.31
1936,175853.55
1937,196448.78
1938,173899.5
1939,258166.56
1940,210916.9
1941,177692.52
1942,182547.48
1943,215278.66
1944,313574.12
1945,352251.66
1946,157987.17
1947,306187.03
1948,193821.83
1949,232591.08
1950,178849.78
1951,268994.66
1952,233527.11
1953,162238.12
1954,215927.62
1955,129407.26
1956,259867.38
1957,160112.77
1958,309351.03
1959,131145.61
1960,121620.41
1961,117015.336
1962,99808.54
1963,113810.31
1964,106796.53
1965,136596.0
1966,159239.8
1967,278621.7
1968,372812.25
1969,365524.97
1970,444993.53
1971,442486.8
1972,371363.06
1973,255104.08
1974,301643.06
1975,475339.62
1976,249280.33
1977,364593.5
1978,377055.72
1979,358118.28
1980,193730.94
1981,338541.53
1982,219472.52
1983,219472.52
1984,167545.02
1985,190919.89
1986,202629.03
1987,194413.2
1988,180691.86
1989,193733.44
1990,225760.84
1991,214456.88
1992,209614.78
1993,175837.48
1994,250015.23
1995,192558.84
1996,278917.03
1997,328080.3
1998,308954.6
1999,245387.33
2000,316617.56
2001,242523.81
2002,211472.17
2003,253707.44
2004,262759.97
2005,218661.75
2006,246555.33
2007,263991.3
2008,212383.6
2009,177638.84
2010,201817.27
2011,159336.19
2012,184640.66
2013,178874.38
2014,178590.77
2015,201385.64
2016,178354.78
2017,203678.2
2018,121005.28
2019,127291.94
2020,104563.96
2021,112837.21
2022,194480.75
2023,131520.22
2024,265081.6
2025,424504.8
2026,175906.11
2027,134461.56
2028,163910.94
2029,155539.25
2030,286992.75
2031,271775.47
2032,264968.25
2033,273416.12
2034,158377.05
2035,198444.34
2036,202343.34
2037,209456.28
2038,366162.9
2039,220216.47
2040,359677.66
2041,279680.7
2042,206465.52
2043,159199.44
2044,169009.89
2045,204658.88
2046,141275.89
2047,132976.9
2048,136878.7
2049,138915.2
2050,177573.05
2051,116205.37
2052,126801.2
2053,148506.45
2054,86491.75
2055,152777.05
2056,155191.42
2057,113262.48
2058,218449.67
2059,126476.46
2060,169050.03
2061,173172.1
2062,125988.484
2063,120931.72
2064,131146.52
2065,118881.53
2066,196563.06
2067,150197.61
2068,148979.2
2069,86011.555
2070,103894.76
2071,96153.03
2072,126782.98
2073,137845.81
2074,192876.58
2075,151427.44
2076,117431.38
2077,137803.75
2078,118943.92
2079,123170.81
2080,125658.71
2081,120179.99
2082,121271.01
2083,134780.06
2084,120320.55
2085,124356.92
2086,158661.38
2087,119886.1
2088,106397.055
2089,73130.92
2090,126247.05
2091,128302.96
2092,142920.7
2093,107395.74
2094,144738.02
2095,139075.47
2096,90012.58
2097,103786.664
2098,130774.0
2099,61170.48
2100,135516.17
2101,124068.52
2102,143669.36
2103,104870.51
2104,129263.34
2105,140765.75
2106,59230.03
2107,223963.2
2108,119353.086
2109,128345.24
2110,129210.99
2111,148921.75
2112,137311.52
2113,109103.95
2114,113819.53
2115,152766.0
2116,112890.17
2117,159839.44
2118,123066.18
2119,110701.22
2120,106092.01
2121,98526.266
2122,98159.79
2123,101924.76
2124,202418.77
2125,131757.28
2126,143024.3
2127,151212.61
2128,129026.56
2129,98108.64
2130,144146.77
2131,171998.14
2132,117672.57
2133,119017.16
2134,125787.4
2135,99086.26
2136,70471.625
2137,112091.91
2138,127582.33
2139,159024.45
2140,137264.12
2141,141822.92
2142,131372.88
2143,138186.75
2144,98230.49
2145,136086.0
2146,156798.44
2147,155234.55
2148,112559.69
2149,128688.44
2150,224471.67
2151,127815.74
2152,200408.53
2153,158934.94
2154,111306.97
2155,138011.42
2156,317165.94
2157,221732.22
2158,255259.98
2159,234048.9
2160,184752.47
2161,257407.47
2162,443729.3
2163,340490.84
2164,244270.78
2165,185101.14
2166,147994.08
2167,202756.67
2168,186877.02
2169,192710.52
2170,220157.34
2171,151640.4
2172,134236.28
2173,185101.28
2174,245471.02
2175,314003.9
2176,288019.44
2177,253335.23
2178,220146.0
2179,135776.2
2180,200717.94
2181,194439.95
2182,207113.17
2183,195788.9
2184,129415.22
2185,137151.1
2186,137647.2
2187,148199.78
2188,150519.67
2189,247123.16
2190,98052.8
2191,87391.305
2192,96063.38
2193,113909.36
2194,113587.91
2195,114109.26
2196,122674.22
2197,107788.58
2198,164000.34
2199,163272.5
2200,131206.2
2201,142339.4
2202,197422.81
2203,140539.83
2204,203738.34
2205,100189.14
2206,145991.16
2207,225074.02
2208,265945.2
2209,223074.16
2210,124085.164
2211,113604.19
2212,118604.875
2213,109806.77
2214,148454.14
2215,112662.82
2216,148195.14
2217,100246.086
2218,94923.336
2219,85773.734
2220,80978.67
2221,319729.12
2222,244604.11
2223,287476.1
2224,210470.98
2225,116438.484
2226,188082.19
2227,193075.94
2228,236284.48
2229,244711.9
2230,156497.12
2231,216343.42
2232,196834.62
2233,171708.86
2234,232787.73
2235,203869.16
2236,276566.12
2237,312066.2
2238,182163.58
2239,140205.92
2240,154475.75
2241,142794.08
2242,122643.46
2243,138769.61
2244,102552.6
2245,99965.69
2246,141385.6
2247,121301.66
2248,132446.53
2249,127767.875
2250,134476.95
2251,135704.56
2252,165708.88
2253,167063.52
2254,188889.92
2255,181784.81
2256,188608.4
2257,221643.83
2258,180630.12
2259,187751.84
2260,157175.69
2261,207621.52
2262,211226.72
2263,322828.53
2264,374920.38
2265,157946.0
2266,287195.4
2267,372997.2
2268,373435.38
2269,140716.9
2270,188743.6
2271,203650.8
2272,203515.38
2273,159022.72
2274,171893.83
2275,158310.67
2276,181655.33
2277,168140.78
2278,150361.38
2279,121883.79
2280,133246.06
2281,167098.3
2282,170755.6
2283,105987.34
2284,111885.484
2285,161160.75
2286,122731.7
2287,346973.7
2288,288910.22
2289,341075.47
2290,440871.62
2291,335814.4
2292,371700.34
2293,468696.5
2294,446279.06
2295,446982.5
2296,322871.88
2297,272697.03
2298,335207.6
2299,390019.84
2300,341615.06
2301,260762.78
2302,212775.88
2303,276282.66
2304,243831.2
2305,165114.58
2306,157918.31
2307,175272.47
2308,240074.39
2309,284538.38
2310,230127.16
2311,186164.17
2312,182119.17
2313,175409.73
2314,179366.56
2315,182872.31
2316,189804.58
2317,170324.12
2318,176737.78
2319,181066.27
2320,187870.64
2321,232747.19
2322,185564.17
2323,186600.72
2324,178675.17
2325,216114.11
2326,178423.75
2327,225164.61
2328,234410.5
2329,179173.06
2330,186670.23
2331,354567.94
2332,422880.2
2333,343313.94
2334,264417.75
2335,276258.78
2336,319141.12
2337,200933.64
2338,261985.42
2339,244002.61
2340,377824.12
2341,222200.42
2342,234967.38
2343,213848.39
2344,235210.73
2345,235956.2
2346,227068.58
2347,204524.67
2348,235065.42
2349,166074.89
2350,261548.94
2351,259160.19
2352,274262.22
2353,233364.23
2354,162190.42
2355,183364.92
2356,148627.22
2357,196068.7
2358,185544.33
2359,141458.81
2360,126228.14
2361,135587.53
2362,284860.0
2363,120158.85
2364,159885.88
2365,224870.9
2366,209407.83
2367,246753.61
2368,195983.36
2369,245868.0
2370,161270.61
2371,155539.25
2372,203061.8
2373,268238.62
2374,306475.38
2375,246196.42
2376,269521.2
2377,364916.28
2378,141081.6
2379,185477.3
2380,138351.89
2381,144972.88
2382,200226.55
2383,212122.86
2384,238633.45
2385,153404.03
2386,135595.78
2387,135541.98
2388,99644.695
2389,129566.87
2390,150864.92
2391,133056.42
2392,126826.19
2393,171170.34
2394,140053.67
2395,195353.72
2396,143717.0
2397,196594.9
2398,129760.945
2399,51227.543
2400,51346.402
2401,116904.086
2402,134971.83
2403,136414.5
2404,143422.92
2405,147020.4
2406,134339.39
2407,120274.97
2408,139822.38
2409,129696.49
2410,168345.62
2411,117754.664
2412,167726.05
2413,125694.01
2414,140291.38
2415,134569.17
2416,121121.56
2417,129407.01
2418,128341.72
2419,110063.81
2420,120923.88
2421,154599.12
2422,130812.15
2423,145229.25
2424,165859.88
2425,224210.11
2426,110381.07
2427,135490.62
2428,193230.53
2429,121064.83
2430,129200.11
2431,115874.75
2432,130987.42
2433,139980.94
2434,129016.4
2435,139265.3
2436,112723.86
2437,115085.414
2438,122616.984
2439,105497.53
2440,112696.4
2441,87474.22
2442,97205.32
2443,122432.12
2444,119147.24
2445,85199.734
2446,127171.9
2447,197856.45
2448,142587.16
2449,104845.71
2450,144894.95
2451,122218.14
2452,222324.83
2453,117295.69
2454,144151.64
2455,122579.664
2456,121702.74
2457,124022.36
2458,117710.984
2459,106346.66
2460,133995.42
2461,112370.71
2462,133195.48
2463,107443.45
2464,175760.94
2465,117869.97
2466,101227.234
2467,142061.22
2468,81310.375
2469,64980.83
2470,215126.67
2471,226324.9
2472,164630.61
2473,113427.29
2474,82752.96
2475,243704.03
2476,106249.78
2477,122378.29
2478,150422.5
2479,105586.9
2480,151819.11
2481,116705.36
2482,118517.72
2483,118405.84
2484,118733.91
2485,129574.016
2486,157710.66
2487,218469.5
2488,159189.73
2489,142878.83
2490,158330.14
2491,94192.62
2492,195407.78
2493,160096.05
2494,177570.19
2495,108429.45
2496,280998.44
2497,150301.47
2498,111913.7
2499,106182.37
2500,130353.07
2501,133020.5
2502,144558.28
2503,90339.65
2504,202693.89
2505,241713.83
2506,279722.28
2507,315712.3
2508,279990.44
2509,206442.56
2510,235427.38
2511,190280.08
2512,210616.9
2513,210726.73
2514,298227.66
2515,142593.22
2516,157853.67
2517,148165.03
2518,161153.58
2519,221774.86
2520,205856.14
2521,194630.58
2522,220610.33
2523,123957.95
2524,131674.22
2525,140840.06
2526,125697.36
2527,125260.11
2528,128709.05
2529,120516.125
2530,131220.08
2531,231648.56
2532,230112.28
2533,208017.22
2534,249689.64
2535,356429.75
2536,250437.73
2537,246002.19
2538,181334.44
2539,183772.03
2540,176924.8
2541,187343.0
2542,163677.97
2543,124241.71
2544,125161.59
2545,121060.37
2546,133649.78
2547,136473.47
2548,143100.3
2549,160082.86
2550,356825.0
2551,139250.12
2552,128476.49
2553,87708.2
2554,105006.766
2555,121322.74
2556,103428.42
2557,106318.88
2558,139085.77
2559,136444.4
2560,151743.25
2561,144411.81
2562,136193.12
2563,133406.62
2564,190466.81
2565,162318.94
2566,168586.77
2567,117853.53
2568,204544.69
2569,212940.61
2570,122670.2
2571,206348.34
2572,186284.4
2573,252963.81
2574,350537.3
2575,118385.54
2576,133347.55
2577,155120.05
2578,90801.08
2579,65380.168
2580,131117.72
2581,121680.22
2582,105085.414
2583,301816.6
2584,161780.88
2585,183721.05
2586,203999.58
2587,187582.62
2588,167530.17
2589,139118.5
2590,199899.03
2591,225755.11
2592,235157.64
2593,250847.97
2594,182366.61
2595,227441.08
2596,313336.8
2597,190433.5
2598,264754.8
2599,326312.38
2600,201936.7
2601,145286.47
2602,76550.85
2603,91661.25
2604,96035.73
2605,80679.15
2606,137058.27
2607,179899.73
2608,223966.31
2609,154402.9
2610,122090.84
2611,128430.23
2612,141956.86
2613,136499.78
2614,128288.53
2615,141240.88
2616,142139.11
2617,153015.1
2618,189797.72
2619,225865.36
2620,187410.39
2621,188879.14
2622,195707.81
2623,279880.97
2624,295337.1
2625,361611.9
2626,163698.75
2627,199366.75
2628,440668.62
2629,552778.06
2630,404152.3
2631,469418.1
2632,484155.6
2633,311147.97
2634,380334.25
2635,143463.88
2636,199435.14
2637,174350.08
2638,256916.61
2639,181167.98
2640,151580.1
2641,103066.84
2642,178211.14
2643,99808.54
2644,122163.52
2645,108251.73
2646,99808.54
2647,108779.44
2648,139341.66
2649,149990.03
2650,161634.66
2651,139612.73
2652,435740.53
2653,259034.16
2654,255692.16
2655,351697.8
2656,343860.97
2657,341999.06
2658,303761.0
2659,313217.53
2660,317005.22
2661,336888.72
2662,323238.53
2663,263099.5
2664,284992.28
2665,339949.06
2666,317574.94
2667,172236.69
2668,187579.2
2669,168747.6
2670,302140.06
2671,189861.98
2672,187104.67
2673,194223.23
2674,193814.5
2675,169246.92
2676,188166.08
2677,188606.9
2678,265698.5
2679,272217.16
2680,276694.78
2681,411150.8
2682,349867.88
2683,490421.1
2684,319941.72
2685,346976.9
2686,298488.5
2687,284354.53
2688,240266.55
2689,218879.53
2690,449483.28
2691,177450.05
2692,152576.94
2693,199774.27
2694,155552.78
2695,192410.16
2696,190985.11
2697,190894.67
2698,187653.62
2699,159847.16
2700,152757.08
2701,153427.56
2702,106613.43
2703,149040.25
2704,151792.8
2705,118829.27
2706,123871.03
2707,129139.586
2708,137502.12
2709,115862.164
2710,124294.93
2711,313240.88
2712,331148.88
2713,179028.88
2714,155978.58
2715,155539.25
2716,162145.64
2717,193570.16
2718,243305.53
2719,136200.72
2720,175674.36
2721,126453.484
2722,139616.69
2723,133638.89
2724,121230.6
2725,136705.05
2726,139547.94
2727,181783.03
2728,165399.05
2729,143159.22
2730,138880.27
2731,121186.086
2732,117530.914
2733,151441.92
2734,158645.8
2735,125700.11
2736,149319.23
2737,123164.91
2738,136431.25
2739,166110.67
2740,134954.28
2741,134012.75
2742,142658.44
2743,146721.86
2744,149674.69
2745,134421.62
2746,135251.62
2747,160021.16
2748,132083.67
2749,129935.75
2750,135345.33
2751,133999.89
2752,252606.2
2753,154592.12
2754,184305.97
2755,121979.51
2756,97354.92
2757,53560.688
2758,80121.586
2759,150537.38
2760,111455.05
2761,144521.11
2762,139015.64
2763,192922.66
2764,165118.5
2765,316027.9
2766,142292.44
2767,81832.9
2768,136408.4
2769,120587.22
2770,160181.69
2771,120122.375
2772,116002.984
2773,154992.45
2774,138671.3
2775,125093.305
2776,127091.164
2777,148135.56
2778,128916.95
2779,119685.83
2780,96293.84
2781,98130.664
2782,105474.086
2783,92499.24
2784,119160.375
2785,127314.13
2786,65800.555
2787,125211.91
2788,69780.99
2789,189754.33
2790,96156.94
2791,117999.984
2792,54995.56
2793,169819.28
2794,88161.625
2795,112780.82
2796,100019.39
2797,196485.45
2798,119719.336
2799,111151.734
2800,64408.984
2801,102959.71
2802,143353.45
2803,159108.77
2804,155984.5
2805,101449.39
2806,79982.58
2807,186538.78
2808,145866.53
2809,134960.38
2810,130291.65
2811,154641.8
2812,139580.97
2813,155655.88
2814,146969.8
2815,104967.75
2816,256666.64
2817,165878.19
2818,125661.016
2819,173938.67
2820,139256.08
2821,113666.805
2822,211938.69
2823,281441.03
2824,165076.75
2825,168712.58
2826,136848.17
2827,140959.73
2828,229611.73
2829,168126.92
2830,226262.8
2831,184454.86
2832,233661.3
2833,262590.9
2834,211602.02
2835,212078.64
2836,190010.97
2837,154987.17
2838,149519.22
2839,194069.48
2840,196245.44
2841,202146.34
2842,211960.61
2843,151010.67
2844,154157.45
2845,124812.22
2846,207935.56
2847,193803.36
2848,225152.88
2849,213506.22
2850,276798.66
2851,242936.05
2852,232187.47
2853,237940.62
2854,135776.2
2855,196069.12
2856,205644.89
2857,189187.89
2858,196524.83
2859,117433.414
2860,126616.266
2861,127581.89
2862,198605.52
2863,138565.06
2864,251041.06
2865,141830.47
2866,157832.3
2867,95559.24
2868,87061.03
2869,112450.68
2870,143377.44
2871,83813.77
2872,45440.105
2873,116896.65
2874,133551.33
2875,105516.0
2876,157377.47
2877,132549.27
2878,162031.97
2879,140333.05
2880,82668.914
2881,173151.38
2882,166742.53
2883,187297.78
2884,195278.31
2885,199851.11
2886,225254.08
2887,94951.26
2888,115636.19
2889,56366.258
2890,82025.44
2891,143890.22
2892,77606.914
2893,121135.58
2894,63194.805
2895,316512.1
2896,284838.22
2897,199496.47
2898,150456.89
2899,241292.05
2900,146860.86
2901,208951.38
2902,179588.36
2903,337026.0
2904,358224.56
2905,131319.8
2906,181895.4
2907,120501.38
2908,133762.73
2909,140305.19
2910,88042.97
2911,76550.85
2912,159348.27
2913,83417.96
2914,86860.76
2915,95303.96
2916,83417.96
2917,154397.56
2918,134848.02
2919,235893.66
